id,mpg
219,32.208912419583925
322,32.258497996332665
260,25.023847817707715
168,29.098470993324117
97,15.509200255459877
223,17.115174501991955
367,23.995763839469124
239,29.428448118009772
206,30.000929326970603
92,11.691538949917419
241,29.980660620538902
53,25.208006771447675
83,25.14080700992005
347,34.335606541006726
203,22.500894277958803
269,29.910449955900926
237,25.48052358303676
328,25.648516956490102
225,15.643514164891041
85,27.649797418759523
374,28.446931841488034
155,20.978308586543893
391,31.623231795241455
180,23.887967588406365
132,30.678540111174446
274,29.12900163441611
190,15.981811434912967
343,31.128694042314063
55,28.658399793660212
376,35.42584089543254
279,32.063648233544114
116,13.926253370732109
360,26.237312845270285
35,16.34964931928334
306,26.995743463139593
153,22.061011279879562
136,17.46990553641051
338,31.545616772181713
189,15.375003257433985
369,29.227591852221014
105,9.189177969424872
216,18.596066101360268
42,12.924722685198947
96,8.988541832906169
7,10.984526490940844
169,24.812459108469984
213,14.009634347773467
319,29.76543524693049
171,25.711232539777104
82,25.294835516362664
151,27.157402911868314
141,12.72364695751535
349,34.38482235063137
371,30.66895947189904
302,30.31552608979079
234,31.84423671286289
164,18.48828309901072
193,19.92943184471896
377,34.822296999248564
174,26.149127774424176
242,25.86301604356954
86,13.692585315985145
76,13.960078582129622
366,27.109800448564226
27,9.480317676144438
48,17.79799120727316
267,28.97990302153907
14,20.031951317266415
299,19.825450853094363
258,23.32257763998567
235,26.31805115028926
305,30.68850237509511
57,26.477785516325373
270,28.944575293975316
110,24.443022775537695
39,11.479440212965752
229,21.796151766034694
214,16.355627368266898
195,22.78569187954101
245,32.40359262158617
227,19.942372133212007
247,31.8635599128925
158,12.836213045634349
108,21.07453234963425
64,12.879999192641325
215,17.60245000164417
243,24.520719173186475
205,29.947281235243334
127,23.428974903797897
70,11.529342979694327
212,17.11096156344531
282,26.495240169234467
321,30.38805811997685
101,22.019070779032628
394,28.902175292072993
353,30.459438258045086
386,34.28134682903698
167,21.72596219926916
161,15.31286188463061
9,11.778909802026373
287,20.824654043384957
397,30.019391802783073
144,26.463468610277406
276,23.957059268802904
204,31.56195328316282
388,29.310955484805124
128,21.124071210291635
31,23.90944625405103
275,23.917733365944525
348,33.83313395036603
126,22.041684813704723
103,28.954852446462514
294,33.28219696549775
251,20.114403695404928
329,25.07259568697823
17,20.016837393200735
45,6.770423250867573
54,28.695818726184395
188,14.526713622414508
354,33.02311036004568
19,24.71257574860176
336,30.57230943666143
368,29.556481178373236
296,31.91130635068441
255,25.338517992467356
257,21.818455207806583
25,20.726300161855658
138,10.167218701929922
47,22.855790154793038
217,30.981193191165413
209,17.936716425835623
32,26.118359027222045
114,23.50627388519634
339,30.625864166452846
16,20.873993721862444
392,31.292694352663677
72,24.991506261498426
254,23.843081946280623
26,8.807731308710679
323,32.557956299817874
387,26.42441252301006
288,20.142447891135813
293,19.71615383043915
315,26.96703967912796
88,14.577389000404633
268,29.29736057394793
298,22.847243137240067
162,15.49454188621269
176,30.05161065770312
91,9.651212858502682
50,24.5335403210108
11,16.01300753737483
284,23.780959863809965
112,27.025224370822148
146,28.341239221443427
95,10.627528369629498
317,24.33396842697064
344,36.25162898508219
249,33.106255660617165
334,26.175195297548004
98,20.258480180188133
129,18.7019511988227
211,24.282686620468983
359,30.181038490819727
271,29.627573359063835
111,25.564561856561905
208,21.93530916908993
15,24.45759354424901
179,23.204493774664076
327,31.68608194431565
248,31.031920238516914
102,22.665242884749777
93,12.524359616183109
165,21.094783660002985
364,22.88860448986392
372,30.414462779832693
49,19.50157880625206
3,16.762619035158526
58,26.657301603104965
218,28.35160364829289
197,27.900974076846257
123,22.72584869024549
383,33.96576299311157
192,21.543593600440868
393,27.41715854561316
231,16.32214309571562
324,25.9697310126796
20,27.386812529082558
133,24.00614357376423
281,24.04646624642776
202,19.26860846716757
381,34.43817908438437
357,32.543787139167875
291,19.19559639976607
60,26.32647523431343
253,21.473659486712624
259,20.86100458372572
163,16.692923715406206
261,19.919380421865707
