id,mpg
219,32.16808263921476
322,32.644585827747775
260,24.98841550381415
168,29.439145640047986
97,15.669529459794578
223,17.28681874397539
367,24.105816378794362
239,29.038339216411696
206,30.371597540539806
92,11.76693927352935
241,29.804154477882737
53,25.117362502149067
83,25.43178312187315
347,34.8088845819174
203,22.700086619458904
269,30.51425158432644
237,25.026475945325995
328,26.12340884928803
225,15.704351332793035
85,28.00946552999316
374,28.10994553943733
155,20.9749419506328
391,32.0584788484681
180,23.706025489652095
132,31.15131930181497
274,29.74019193526232
190,16.191321151381853
343,30.578042119944815
55,29.20499896882431
376,35.35298101003542
279,31.901951667172238
116,14.036493624948417
360,26.358542445006425
35,15.86883438009865
306,26.7186989903561
153,21.945406750034163
136,17.05408135150987
338,32.08445233002803
189,15.46678686755575
369,29.05872262430864
105,9.185002478060692
216,18.747974383982875
42,12.841489775717978
96,9.080937570147967
7,10.96722515119826
169,24.349440538906908
213,14.177621505457356
319,30.182488277504877
171,25.20631301405871
82,25.85605726210329
151,27.524916157954966
141,12.977785583939546
349,34.80949809005709
371,30.212645823200933
302,29.702919510809043
234,31.691849985289803
164,18.456331930063012
193,19.669655425107724
377,35.41809635870659
174,26.76008181407344
242,26.84634746144396
86,13.878478281976196
76,13.91776816534826
366,27.197308149575843
27,9.62334615456907
48,17.281257041782272
267,28.62869940794455
14,20.16420546944234
299,20.179409374958457
258,23.521687522498286
235,25.77170908688387
305,30.69406997698714
57,26.008678235570475
270,28.477118173342742
110,24.110001670266474
39,11.541568657090071
229,21.903841843923306
214,16.469293947188756
195,22.96972310150377
245,32.4102636267838
227,19.802674738990593
247,32.39902881539982
158,13.00650574419016
108,20.8682594463391
64,12.772252834670649
215,17.73540284242993
243,24.3522560154989
205,30.498308853515592
127,23.4588326839956
70,11.480114643836753
212,17.259029055293755
282,26.529041192156154
321,30.996504411365198
101,21.96305827116434
394,28.510890619538113
353,30.188681995822325
386,34.89755449048853
167,21.761071460809173
161,15.279639675528518
9,11.603314350029141
287,20.94004022412653
397,29.70662666255134
144,26.329530140874194
276,23.952819628852378
204,31.297484939135
388,29.35037642590444
128,20.957693942313153
31,23.48327369118684
275,24.060625171001785
348,34.541115552958985
126,21.95469687304413
103,28.85954607004498
294,33.09685488592646
251,20.25553700788375
329,25.19708900223821
17,20.083760734862107
45,6.588409352618282
54,29.059004377017178
188,14.6711841813712
354,32.89160536977448
19,25.141589669519885
336,30.494877619097846
368,29.425365128498765
296,31.509404453617964
255,25.338106354898745
257,21.48014465951034
25,20.75782455625728
138,10.34736760655385
47,22.472607023313426
217,31.51814156896
209,17.929135179763957
32,26.398264425018635
114,23.10825079239699
339,30.1623826274129
16,20.708941202698558
392,30.876780204756198
72,25.14252502146969
254,24.0357866310792
26,8.844511228655687
323,33.09902005562434
387,26.40055943468843
288,20.21090679092966
293,19.917370183160198
315,26.64519188057174
88,14.697538431282386
268,29.67250966906475
298,23.15002940984426
162,15.3406337231965
176,29.81943110845557
91,9.56591444587377
50,23.921702645754063
11,15.990284434567645
284,24.023690074461303
112,27.185911536733183
146,28.90244114656753
95,10.66869158012248
317,24.489768121069428
344,36.66889955536473
249,33.57784540206211
334,26.86068961904998
98,19.857407680236104
129,18.481850371116376
211,24.810315669927736
359,30.754757512680587
271,30.033346044043054
111,26.125215984564758
208,21.488200970025485
15,24.740506931343713
179,23.160494885815577
327,31.759727133419734
248,31.66059913387375
102,22.558887038142128
93,12.535488801351907
165,20.90171811807242
364,22.80599170483399
372,30.09481833913131
49,19.337776819648948
3,16.634183680719612
58,26.99794542426302
218,28.00594065470302
197,27.665328578751836
123,22.281218704874615
383,34.42212863345563
192,21.130444000445298
393,27.202602974874598
231,16.46589488851375
324,25.30206762185181
20,27.250751484703354
133,23.60504168102499
281,23.697984471651754
202,18.863452255250923
381,34.95336566903394
357,32.99356792580693
291,19.36625248867581
60,26.29222460390749
253,21.197293979418756
259,20.71223842410672
163,16.61748159566653
261,19.7795873228261
