CONTROLN,TARGET_D
1171,0.9679316854476929
176468,0.7577648043632508
60752,0.7578070759773254
126337,0.7578417944908142
17820,0.9234009313583373
134279,0.9233773708343507
159385,0.7578257870674133
81523,0.7577790093421937
93441,0.7578071188926697
38373,0.7577902960777283
188443,0.757765576839447
140920,0.923336043357849
185912,0.9233695602416991
161403,0.7577925705909729
119447,0.9233480596542358
83395,0.9233305501937867
16166,0.7577431750297546
123943,0.757818877696991
69302,0.757785747051239
42420,0.7577933859825134
48947,0.7577655339241028
155569,0.9233506345748901
189367,0.7578178477287293
136366,0.7577616286277771
150601,0.757821409702301
56186,0.7577590107917785
25533,0.9233192205429077
147232,0.9233485746383667
72050,0.7577853178977967
163892,0.9233941507339478
97255,0.7577694392204285
188668,0.7577802968025208
154568,0.9233542394638061
179873,0.9233415794372559
114314,0.7577727437019348
72002,0.7577687954902649
163131,0.757812225818634
73101,0.7577633881568909
112249,0.7578611922264099
29777,0.9233293056488037
138953,0.9233669853210449
121664,0.923370418548584
65159,0.7577641177177429
159171,0.9233742380142211
110955,0.9233114528656006
25110,0.7577935147285462
65363,0.9233518791198732
25084,0.7577623581886291
64811,0.7577956175804138
174297,0.9233225679397583
189827,0.7578469443321229
126040,0.7577554488182068
127604,0.757774932384491
99258,0.7577508139610291
27294,0.7578068614006043
71056,0.7577704691886902
108004,0.7577768206596375
42054,0.7577917981147766
157251,0.9679288530349732
13151,0.7577567362785339
135344,0.7577950167655945
107376,0.757819607257843
179927,0.7577495694160461
50338,0.7577860903739929
143185,0.9233474159240722
117341,0.9679361057281495
85438,0.7577518010139466
117102,0.9233256578445435
111397,0.7577808117866516
77080,0.757811496257782
87117,0.7578129982948303
120023,0.757753517627716
63731,0.7578047585487366
165086,0.9233776712417603
72281,0.7577680659294128
121885,0.9233787441253662
21403,0.7577784943580628
102639,0.7577750182151795
86777,0.7577701687812806
34996,0.7578319239616395
136791,0.9234110164642335
34236,0.9233269453048707
105631,0.7577689242362976
146382,0.9234174966812134
64717,0.92336106300354
9928,0.7577821850776673
70161,0.9233227396011352
187592,0.7577848029136658
95024,0.7578084921836853
67463,0.757814371585846
76028,0.7577877640724182
190322,0.9679236602783203
26235,0.9233857822418212
152574,0.7578408074378967
55712,0.757762701511383
97767,0.7577733445167542
31959,0.9679117298126221
17526,0.9233496475219727
119626,0.7578009819984436
171286,0.9233482313156127
20167,0.757758195400238
106362,0.7577493977546692
78851,0.7578272032737732
83856,0.923379430770874
12919,0.9233672857284545
189824,0.9233502054214477
4783,0.9233304643630982
26936,0.7577697825431824
22626,0.7577720141410828
187638,0.7578357005119324
165420,0.9233540248870851
11508,0.7578322243690491
181700,0.9233378887176513
31389,0.7577535605430603
41083,0.9233872413635253
158627,0.9233578872680663
98193,0.7577670788764954
5432,0.9233953952789307
74968,0.7578220963478088
81795,0.7578156590461731
134628,0.9233280611038208
124843,0.7577725291252136
191291,0.7578016686439514
21654,0.7578195214271546
123392,0.7577706837654113
128239,0.9233188343048095
74588,0.7577715849876404
103913,0.757796561717987
124344,0.7577739024162292
18923,0.7578047156333924
46288,0.7577796959877015
96036,0.7577592253684997
27174,0.9233575439453126
100414,0.9233444118499756
100356,0.9233740663528442
8716,0.7577939867973328
110538,0.7577908110618592
141925,0.9233180618286132
52315,0.7577721428871155
54645,0.7578099942207337
190920,0.7577960467338563
132894,0.7577998232841492
73985,0.757769181728363
114751,0.7577889657020569
16867,0.7577652764320374
137256,0.7578665566444397
186534,0.7578130412101746
156996,0.9679232740402222
164146,0.9233774995803834
35270,0.9233401203155518
158396,0.7578322243690491
48267,0.7578526091575623
106979,0.9233323955535888
79420,0.9233373308181763
60336,0.7577952313423156
71680,0.7577498269081115
107186,0.7577937722206116
17503,0.9233735084533692
111622,0.7577992224693298
11873,0.9679242610931396
150411,0.9233741521835328
124443,0.7577741599082947
109693,0.757759826183319
83462,0.9233592176437377
68681,0.9233836364746093
85202,0.7577425312995911
77734,0.9234108448028564
126451,0.9233389616012573
79705,0.9233601188659668
2153,0.7579228615760804
76994,0.7577666068077088
19129,0.7577772498130798
172908,0.7577793955802917
92685,0.757816174030304
2583,0.9233537673950196
139336,0.9233518362045288
16171,0.7577578949928284
100208,0.757812054157257
145537,0.9233687448501586
106412,0.757753131389618
73321,0.9233520936965942
60515,0.7577617573738098
17791,0.9233499479293823
170824,0.757823383808136
130789,0.923382477760315
160067,0.7578048014640808
168297,0.9233706760406495
90003,0.7578568577766418
133683,0.7578064751625061
90818,0.7577938580513001
45565,0.7578340268135071
28480,0.7577673363685608
171488,0.7577924418449402
141403,0.9233556127548217
1330,10.648767485618594
152939,0.7578043723106385
174945,0.7578437685966491
91789,0.923349175453186
89783,0.7578313660621643
165038,0.9233850526809693
1164,0.9233343696594238
18966,0.7577714133262634
24434,0.7577742457389831
5626,0.7578559994697571
92362,0.9233560419082643
177834,0.7577712416648865
107514,0.7578404211997986
113711,0.7577843737602235
50884,0.7578295636177063
111476,0.7577669930458069
13066,0.7578537678718567
189352,0.9233998584747314
65776,0.9233321380615234
72982,0.7577737736701965
39556,0.9679376935958863
38911,0.9233778858184813
87911,0.967932243347168
91621,0.7578063035011292
34135,0.7577857041358947
60632,0.9233644533157348
173658,0.923364839553833
64570,0.7577593970298767
151685,0.7578432106971741
170078,0.9233269023895263
68866,0.9233417081832886
53869,0.7577459645271302
163435,0.9233810186386109
76689,0.7577778935432434
115016,0.7577625298500061
65524,0.7577866911888123
128041,0.7577572083473205
173408,0.7577738165855408
144673,0.7578290057182312
76893,0.9233338975906371
152470,0.9679321146011353
72378,0.757752788066864
140507,0.7577728724479675
134183,0.7577908968925476
143577,0.9233597326278686
173001,0.7577793097496033
95729,0.7578089642524719
26690,0.7577905106544495
27872,0.7577753615379333
137784,0.7577620148658752
15581,0.9233589601516723
144616,0.7577935576438903
70,0.7578032565116882
175071,0.7577799534797669
186271,0.923374752998352
74313,0.7577740740776062
114034,0.757768452167511
55621,0.7577784943580628
126464,0.757783944606781
77025,0.757790424823761
13808,0.7578157448768615
142313,0.7578290915489196
79097,0.7577524018287659
63714,0.7577999520301819
4729,0.9234105014801026
65787,0.7577940726280212
81793,0.7577717137336731
87360,0.7577457070350647
38586,0.9233592176437377
6107,0.7578347992897034
24784,0.7577659201622009
42300,0.7577770352363586
186623,0.9233690023422241
79532,0.923312783241272
18952,0.9233469867706299
64467,0.757786991596222
101492,0.7577485823631287
87813,0.923327374458313
149009,0.9233432960510255
135268,0.9233381891250609
95285,0.7577611136436463
11124,0.7578463864326477
160239,0.7577970337867737
12225,0.967932243347168
29019,0.7577955746650696
16160,0.7577720999717712
84854,0.7578281474113464
9640,0.9234121751785278
113684,0.9233715772628783
43968,0.9233562564849853
94057,0.9233481884002686
23813,0.7577614998817443
111974,0.7578284049034119
50562,0.9233843231201171
149982,0.9233748388290406
432,0.9233189201354981
136581,0.9233463430404663
58712,0.757765576839447
13099,0.7577762198448181
143303,0.9233452272415161
166434,10.648770661354067
93953,0.9233460426330566
51986,0.7577969050407409
185436,0.9233721351623536
66831,0.7577716708183289
45063,0.9233823919296265
33455,0.923329734802246
106510,0.7578047585487366
32174,0.7577702116966247
67808,0.757805016040802
118151,0.7578203797340393
111236,0.7577652335166931
167419,0.9233553981781006
72574,0.7577667784690857
2453,0.7578243279457092
174765,0.7577924418449402
7133,0.7578420090675354
91390,0.757782142162323
78444,0.9233786153793335
85172,0.7578276753425598
85478,0.7577528309822082
74371,0.7577725291252136
131326,0.7577581524848938
69781,0.9233294773101808
115805,0.7577864766120911
77920,0.7577999091148376
132445,0.757823383808136
73267,0.9233432531356811
41504,0.9679143047332763
112594,0.9233156585693358
9515,0.7577910256385804
142552,0.923360719680786
22760,0.757781069278717
153055,0.7577984499931335
123887,0.7577711987495422
80726,0.7577764773368836
93780,0.9233387899398804
